tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
1835.00;865573709#0_0;182.63;14.75;1487.00;0.60;-1220468012_0;5.10;15.35;tripinfo_veh30618 routing_veh30618;348.00;veh30618;1;6127.77;1.11;0.00;29.54;veh_passenger;;1;4.00
1837.00;322244185#5_0;104.34;13.25;429.00;0.92;-1219677271_0;5.10;11.56;tripinfo_veh8818 routing_veh8818;1408.00;veh8818;1;10405.69;0.97;0.00;908.75;veh_passenger;;8;810.00
1837.00;-806880996#1_0;87.61;10.29;460.00;0.36;229908907#1_0;5.10;0.00;tripinfo_veh9468 routing_veh9468;1377.00;veh9468;1;9234.83;0.83;0.00;855.78;veh_passenger;;12;680.00
1837.00;-680964666#6_0;60.35;17.64;495.00;20.36;78532190#5_0;0.20;0.00;tripinfo_veh9777 routing_veh9777;1342.00;veh9777;1;17046.20;0.99;0.00;612.73;veh_passenger;;7;370.00
1837.00;1054195141_0;195.92;11.08;726.00;0.96;-1374429721#1_0;5.10;11.78;tripinfo_veh14935 routing_veh14935;1111.00;veh14935;1;7713.89;0.85;0.00;420.45;veh_passenger;;2;352.00
1837.00;-355212052#1_0;26.66;12.54;774.00;0.27;1430546468#1_0;5.10;0.00;tripinfo_veh15938 routing_veh15938;1063.00;veh15938;1;8120.01;0.98;0.00;603.68;veh_passenger;;9;447.00
1837.00;1217255127_0;144.29;12.09;1122.00;0.87;-1217029631_0;5.10;12.30;tripinfo_veh23094 routing_veh23094;715.00;veh23094;1;8350.37;0.89;0.00;171.53;veh_passenger;;3;90.00
1837.00;1054370044#0_0;60.90;10.57;1663.00;0.96;302557885#2_0;5.10;0.00;tripinfo_veh34236 routing_veh34236;174.00;veh34236;1;1567.55;0.84;0.00;50.92;veh_passenger;;1;27.00
1838.00;1217160453_0;41.51;11.73;355.00;0.13;-132070863#2_0;5.10;0.00;tripinfo_veh7310 routing_veh7310;1483.00;veh7310;1;18434.26;0.85;0.00;474.47;veh_passenger;;3;333.00
1838.00;-902523983#3_0;13.18;7.59;846.00;0.18;-1042418415#4_0;5.10;0.00;tripinfo_veh17423 routing_veh17423;992.00;veh17423;1;11433.38;1.05;0.00;334.37;veh_passenger;;12;151.00
1838.00;158718366#6_1;1562.00;34.63;1052.00;0.92;-1050973561_0;5.10;17.63;tripinfo_veh21651 routing_veh21651;786.00;veh21651;1;18505.53;1.27;0.00;204.71;veh_passenger;;1;38.00
1838.00;-1054406165_0;100.70;10.01;1145.00;0.37;332925052#1_0;5.10;0.00;tripinfo_veh23578 routing_veh23578;693.00;veh23578;1;7938.19;0.77;0.00;212.92;veh_passenger;;4;149.00
1838.00;-378246865#1_0;151.47;12.28;1159.00;4.13;-1041999200#1_0;5.10;0.00;tripinfo_veh23789 routing_veh23789;679.00;veh23789;1;6855.39;0.95;0.00;236.66;veh_passenger;;5;146.00
1839.00;-1043850946_0;72.44;12.69;488.00;0.84;-1390404675_0;5.10;0.00;tripinfo_veh10035 routing_veh10035;1351.00;veh10035;1;3535.04;0.93;0.00;1167.13;veh_passenger;;20;975.00
1839.00;1041935621#2_1;120.11;23.46;614.00;0.03;1431096276_0;5.10;0.00;tripinfo_veh12647 routing_veh12647;1225.00;veh12647;1;8331.16;1.03;0.00;771.10;veh_passenger;;20;505.00
1839.00;1049877284_0;485.38;13.99;959.00;0.94;1043817980#1_0;5.10;0.00;tripinfo_veh19735 routing_veh19735;880.00;veh19735;1;10644.11;1.06;0.00;294.67;veh_passenger;;7;97.00
1839.00;-695574108#4_0;262.67;14.79;1224.00;2.52;1053935174#13_1;5.10;0.00;tripinfo_veh25161 routing_veh25161;615.00;veh25161;1;5066.42;1.14;0.00;372.45;veh_passenger;;5;241.00
1840.00;1049123374_0;60.84;12.37;621.00;0.04;-1369859093#2_0;5.10;13.65;tripinfo_veh12791 routing_veh12791;1219.00;veh12791;1;5757.06;0.98;0.00;935.03;veh_passenger;;13;719.00
1841.00;1367271669_0;187.88;12.12;812.00;0.93;-446709217_0;5.10;0.00;tripinfo_veh16707 routing_veh16707;1029.00;veh16707;1;11068.86;0.94;0.00;442.93;veh_passenger;;3;306.00
1841.00;-1083972171_0;69.55;11.74;879.00;0.65;1043565892_0;5.10;0.00;tripinfo_veh18093 routing_veh18093;962.00;veh18093;1;13071.71;0.91;0.00;293.09;veh_passenger;;7;116.00
1841.00;-1385753731_0;33.63;1.80;1272.00;0.76;1087130672_0;5.10;12.39;tripinfo_veh26186 routing_veh26186;569.00;veh26186;1;6605.02;0.89;0.00;197.68;veh_passenger;;3;22.00
1842.00;319423448_0;242.28;12.78;223.00;0.71;-1053935170#14_0;5.10;0.00;tripinfo_veh4579 routing_veh4579;1619.00;veh4579;1;8669.38;1.00;0.00;1248.24;veh_passenger;;27;873.00
1842.00;1043107770#3_0;60.29;13.73;879.00;0.60;-1215980413_0;5.10;13.89;tripinfo_veh18094 routing_veh18094;963.00;veh18094;1;6413.99;1.00;0.00;620.37;veh_passenger;;6;479.00
1843.00;902920463#5_0;395.55;17.85;112.00;0.44;-1055049399#1_0;5.10;0.00;tripinfo_veh2298 routing_veh2298;1731.00;veh2298;1;19407.71;0.92;0.00;805.99;veh_passenger;;10;612.00
1843.00;988530863_0;40.29;12.03;684.00;0.03;-1053397306#1_0;5.10;13.09;tripinfo_veh14089 routing_veh14089;1159.00;veh14089;1;19020.88;0.94;0.00;314.50;veh_passenger;;4;126.00
1843.00;1382208315_0;17.08;9.17;1231.00;0.83;585612359#3_0;5.10;0.00;tripinfo_veh25340 routing_veh25340;612.00;veh25340;1;4368.42;1.01;0.00;387.21;veh_passenger;;7;262.00
1844.00;-1386544612#0_0;89.12;13.20;133.00;0.91;-234273811_0;5.10;0.00;tripinfo_veh2721 routing_veh2721;1711.00;veh2721;1;8848.88;1.02;0.00;1287.52;veh_passenger;;23;997.00
1844.00;803660097#0_0;284.14;15.87;469.00;0.96;-1071867045_0;5.10;15.35;tripinfo_veh9641 routing_veh9641;1375.00;veh9641;1;5227.56;1.19;0.00;1112.45;veh_passenger;;12;949.00
1844.00;1043107770#3_0;60.29;12.99;942.00;0.25;1220236943_0;5.10;14.00;tripinfo_veh19399 routing_veh19399;902.00;veh19399;1;7474.18;1.01;0.00;514.20;veh_passenger;;5;387.00
1844.00;-158366244#2_0;43.84;12.08;1067.00;0.24;-1238030630#0_0;5.10;0.00;tripinfo_veh21974 routing_veh21974;777.00;veh21974;1;13035.56;1.00;0.00;256.13;veh_passenger;;4;137.00
1844.00;-548937810#3_0;53.93;11.54;1356.00;0.73;-1046774551_0;5.10;14.83;tripinfo_veh27917 routing_veh27917;488.00;veh27917;1;982.91;1.07;0.00;442.45;veh_passenger;;3;410.00
1845.00;-630626507#0_0;79.47;14.90;392.00;0.42;-1054356710_0;5.10;15.21;tripinfo_veh8066 routing_veh8066;1453.00;veh8066;1;16821.27;1.09;0.00;717.76;veh_passenger;;8;548.00
1845.00;556414774#1_0;8.92;15.04;510.00;0.36;-1049877247#2_0;5.10;15.49;tripinfo_veh10498 routing_veh10498;1335.00;veh10498;1;13094.75;1.12;0.00;867.09;veh_passenger;;5;681.00
1845.00;-1044509111#5_0;33.44;11.16;902.00;0.01;1051093561#1_0;5.10;0.00;tripinfo_veh18580 routing_veh18580;943.00;veh18580;1;11773.04;0.87;0.00;354.22;veh_passenger;;6;223.00
1845.00;1217164273#1_0;42.60;12.67;1033.00;0.56;1266142056#0_0;5.10;0.00;tripinfo_veh21267 routing_veh21267;812.00;veh21267;1;9112.61;0.98;0.00;414.13;veh_passenger;;3;192.00
1845.00;988530889_0;55.80;14.08;1379.00;0.91;988505706#1_0;5.10;0.00;tripinfo_veh28387 routing_veh28387;466.00;veh28387;1;8868.94;1.08;0.00;77.62;veh_passenger;;2;5.00
1846.00;354055507#4_0;21.54;12.97;114.00;0.55;-446709235#10_0;5.10;13.45;tripinfo_veh2337 routing_veh2337;1732.00;veh2337;1;5431.36;0.97;0.00;1443.58;veh_passenger;;16;1259.00
1846.00;712216257#4_1;203.27;23.28;129.00;0.45;-378246863#1_0;5.10;0.00;tripinfo_veh2648 routing_veh2648;1717.00;veh2648;1;17654.72;1.07;0.00;933.10;veh_passenger;;14;742.00
1846.00;-865573729#6_0;27.21;6.44;1157.00;0.77;318106696#0_0;5.10;0.00;tripinfo_veh23817 routing_veh23817;689.00;veh23817;1;9290.73;0.99;0.00;228.21;veh_passenger;;5;114.00
1846.00;1369047638#1_0;66.40;10.38;1164.00;0.63;-318106697#16_0;5.10;11.01;tripinfo_veh23964 routing_veh23964;682.00;veh23964;1;9182.79;0.84;0.00;188.42;veh_passenger;;3;106.00
1847.00;-1389239059#0_0;787.63;12.45;193.00;0.66;824194094#0_0;5.10;0.00;tripinfo_veh3962 routing_veh3962;1654.00;veh3962;1;33611.91;0.95;0.00;193.68;veh_passenger;;2;61.00
1847.00;1084649259_0;140.26;8.21;721.00;0.42;-1382263401#1_0;5.10;15.23;tripinfo_veh14843 routing_veh14843;1126.00;veh14843;1;4825.46;1.10;0.00;858.63;veh_passenger;;13;749.00
1847.00;1044576062#2_0;44.03;10.74;816.00;0.18;-1043813717_0;5.10;12.01;tripinfo_veh16805 routing_veh16805;1031.00;veh16805;1;13000.18;0.86;0.00;427.22;veh_passenger;;4;317.00
1847.00;1089980517_0;22.19;12.25;826.00;0.18;221616963#0_0;5.10;0.00;tripinfo_veh17011 routing_veh17011;1021.00;veh17011;1;1920.13;1.06;0.00;923.03;veh_passenger;;6;868.00
1847.00;1050019352#1_0;99.94;14.70;1020.00;0.91;1230261700#4_0;5.10;0.00;tripinfo_veh20992 routing_veh20992;827.00;veh20992;1;7305.89;1.12;0.00;384.53;veh_passenger;;8;161.00
1847.00;-1049123377#1_0;29.47;11.38;1411.00;5.68;156032741#15_0;5.10;0.00;tripinfo_veh28948 routing_veh28948;436.00;veh28948;1;7336.78;1.06;0.00;82.16;veh_passenger;;1;1.00
1848.00;1387980067#0_0;313.14;11.70;22.00;0.25;1382534374#0_0;5.10;0.00;tripinfo_veh448 routing_veh448;1826.00;veh448;1;21410.69;0.88;0.00;846.69;veh_passenger;;9;679.00
1848.00;1053923491_0;64.23;11.01;1154.00;0.54;585729766#1_0;5.10;0.00;tripinfo_veh23760 routing_veh23760;694.00;veh23760;1;3262.54;0.88;0.00;418.69;veh_passenger;;9;293.00
1848.00;-1217255731#0_0;31.05;10.56;1331.00;10.44;1383726004_1;5.10;0.00;tripinfo_veh27202 routing_veh27202;517.00;veh27202;1;7354.74;1.00;0.00;47.82;veh_passenger;;0;0.00
1848.00;1071860438#1_0;34.79;13.58;1645.00;0.34;1041999207#3_1;5.10;0.00;tripinfo_veh33878 routing_veh33878;203.00;veh33878;1;2264.79;1.04;0.00;73.94;veh_passenger;;1;34.00
1848.00;-1047437083#0_0;41.60;14.94;1692.00;0.88;-1042192051_0;5.10;15.37;tripinfo_veh34835 routing_veh34835;156.00;veh34835;1;2625.75;1.11;0.00;35.03;veh_passenger;;0;0.00
1849.00;158354653#17_1;321.50;28.93;569.00;0.72;1042241336_0;5.10;14.67;tripinfo_veh11706 routing_veh11706;1280.00;veh11706;1;15555.50;1.06;0.00;737.01;veh_passenger;;9;486.00
1850.00;1382263401#1_0;136.02;14.87;1476.00;0.67;-320044839#1_0;5.10;0.00;tripinfo_veh30390 routing_veh30390;374.00;veh30390;1;2309.95;1.07;0.00;248.93;veh_passenger;;4;164.00
1851.00;1376928918#3_0;19.25;14.41;874.00;0.50;-1041999196#4_0;5.10;14.57;tripinfo_veh17993 routing_veh17993;977.00;veh17993;1;6491.59;1.05;0.00;634.54;veh_passenger;;9;503.00
1851.00;-1220236950_0;73.47;14.06;1572.00;0.11;-1218448048#1_0;5.10;14.51;tripinfo_veh32379 routing_veh32379;279.00;veh32379;1;2807.25;1.04;0.00;92.10;veh_passenger;;3;44.00
1851.00;-548937859#0_0;144.47;13.07;1671.00;2.60;849835392_0;5.10;0.00;tripinfo_veh34367 routing_veh34367;180.00;veh34367;1;994.79;0.94;0.00;101.13;veh_passenger;;1;78.00
1852.00;325440938#0_0;118.19;13.44;681.00;0.67;-158470047#6_0;5.10;14.08;tripinfo_veh14014 routing_veh14014;1171.00;veh14014;1;5546.91;1.01;0.00;849.21;veh_passenger;;9;745.00
1852.00;-1216160706_0;33.19;13.66;1220.00;20.42;1303692086#0_0;5.10;0.00;tripinfo_veh24710 routing_veh24710;632.00;veh24710;1;10965.60;0.99;0.00;172.54;veh_passenger;;5;92.00
1852.00;1071867090#0_0;70.04;14.27;1385.00;0.55;355214587#2_0;5.10;0.00;tripinfo_veh28518 routing_veh28518;467.00;veh28518;1;2817.96;1.06;0.00;296.09;veh_passenger;;7;221.00
1853.00;1218993877_0;129.99;15.52;502.00;0.56;-218032586#11_0;5.10;0.00;tripinfo_veh10329 routing_veh10329;1351.00;veh10329;1;10021.43;1.20;0.00;863.45;veh_passenger;;12;636.00
1853.00;-1054354497#0_0;190.41;11.94;883.00;0.47;-1389231761_0;5.10;12.15;tripinfo_veh18179 routing_veh18179;970.00;veh18179;1;15262.73;0.87;0.00;163.57;veh_passenger;;1;93.00
1853.00;302557884#2_0;111.13;10.54;1152.00;0.14;-1046585297#2_0;5.10;11.29;tripinfo_veh23727 routing_veh23727;701.00;veh23727;1;9752.17;0.81;0.00;149.39;veh_passenger;;2;67.00
1853.00;-131937264#3_0;47.73;12.99;1355.00;0.46;1369503337_0;0.20;0.00;tripinfo_veh27902 routing_veh27902;498.00;veh27902;1;5275.43;0.98;0.00;224.97;veh_passenger;;9;55.00
1853.00;-355391687#1_0;42.34;12.17;1412.00;0.75;163371957#2_0;5.10;0.00;tripinfo_veh29070 routing_veh29070;441.00;veh29070;1;3885.56;0.94;0.00;203.99;veh_passenger;;5;107.00
1854.00;158718390#0_0;851.98;25.29;1021.00;0.36;-380332382#3_0;5.10;25.46;tripinfo_veh21024 routing_veh21024;833.00;veh21024;1;19085.74;1.15;0.00;173.08;veh_passenger;;1;1.00
1854.00;-26299195#4_0;28.62;7.87;1314.00;2.86;156015651#0_0;5.10;0.00;tripinfo_veh27008 routing_veh27008;540.00;veh27008;1;2100.56;1.03;0.00;396.28;veh_passenger;;5;322.00
1855.00;1371660440#0_0;10.03;28.56;123.00;0.52;-1090719892_0;5.10;14.07;tripinfo_veh2523 routing_veh2523;1732.00;veh2523;1;2972.06;1.06;0.00;1558.00;veh_passenger;;10;1457.00
1855.00;-1218448048#0_0;74.62;13.87;282.00;2.42;27191050#10_0;5.10;0.00;tripinfo_veh5759 routing_veh5759;1573.00;veh5759;1;4970.13;1.01;0.00;1357.29;veh_passenger;;18;1164.00
1855.00;-1217160433#1_0;269.46;14.46;511.00;0.92;630626507#3_0;5.10;0.00;tripinfo_veh10507 routing_veh10507;1344.00;veh10507;1;14346.21;1.06;0.00;780.95;veh_passenger;;5;484.00
1855.00;1050950553#1_0;28.59;12.78;1113.00;0.41;849848494#2_0;5.10;0.00;tripinfo_veh22918 routing_veh22918;742.00;veh22918;1;10434.36;0.99;0.00;273.51;veh_passenger;;5;174.00
1855.00;1262418514_0;171.44;14.09;1143.00;0.70;1054399003#1_0;5.10;0.00;tripinfo_veh23530 routing_veh23530;712.00;veh23530;1;10114.32;1.09;0.00;274.81;veh_passenger;;3;121.00
1855.00;1052737789_0;107.85;11.53;1261.00;0.35;27188984#8_2;5.10;0.00;tripinfo_veh25968 routing_veh25968;594.00;veh25968;1;7378.89;0.85;0.00;137.32;veh_passenger;;4;46.00
1855.00;1042896328_0;153.59;14.77;1385.00;1.81;1042247809#2_0;5.10;0.00;tripinfo_veh28492 routing_veh28492;470.00;veh28492;1;4782.66;1.11;0.00;211.12;veh_passenger;;6;66.00
1856.00;1266170524#2_0;187.59;13.41;620.00;0.55;1046292288_0;5.10;0.00;tripinfo_veh12760 routing_veh12760;1236.00;veh12760;1;5376.62;0.99;0.00;862.64;veh_passenger;;6;716.00
1856.00;-170212185#9_0;943.93;22.52;720.00;0.10;1055049386#0_0;5.10;0.00;tripinfo_veh14829 routing_veh14829;1136.00;veh14829;1;16926.98;1.08;0.00;446.33;veh_passenger;;12;243.00
